idx,question,gold,retention,k,ans_unpruned,ans_random,ans_papit,ans_distill,acc_unpruned,acc_random,acc_papit,acc_distill
10,Why is there a gap between the roof and wall?,"[{'answer': 'ventilation', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'provide air', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'to air out barn from stinky bovines', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'keep cow safe', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'airflow', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'to let sunlight in', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'for air', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'air', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Ventilation,Ventilation,Ventilation,Ventilation,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
11,Is it daylight in this picture?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
11,Is it daylight in this picture?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
11,Is it daylight in this picture?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
12,Why is the cow laying down?,"[{'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'resting', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'tired', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'resting', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': ""it's tired"", 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Resting,Resting,Resting,Resting,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
12,Why is the cow laying down?,"[{'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'resting', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'tired', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'resting', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': ""it's tired"", 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Resting,Resting,Resting,Resting,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
12,Why is the cow laying down?,"[{'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'resting', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'tired', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'resting', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': ""it's tired"", 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'tired', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Resting,Resting,Resting,Resting,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
13,What color is the grass in this picture?,"[{'answer': 'gray', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'green', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'green', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'black, white', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'green', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'gray', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'green', 'answer_confidence': 'no', 'answer_id': 7}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'gray', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'green', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,Green,Green,Green,Green,1.0,1.0,1.0,1.0
13,What color is the grass in this picture?,"[{'answer': 'gray', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'green', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'green', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'black, white', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'green', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'gray', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'green', 'answer_confidence': 'no', 'answer_id': 7}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'gray', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'green', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,Green,Green,Green,Green,1.0,1.0,1.0,1.0
13,What color is the grass in this picture?,"[{'answer': 'gray', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'green', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'green', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'black, white', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'green', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'gray', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'green', 'answer_confidence': 'no', 'answer_id': 7}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'gray', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'green', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,Green,Green,Green,Green,1.0,1.0,1.0,1.0
14,Did the batter hit the ball?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,No,No,No,No,1.0,1.0,1.0,1.0
14,Did the batter hit the ball?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,No,No,No,No,1.0,1.0,1.0,1.0
14,Did the batter hit the ball?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,No,No,No,No,1.0,1.0,1.0,1.0
15,How many are playing ball?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'boy', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,1,1,1,1,1.0,1.0,1.0,1.0
15,How many are playing ball?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'boy', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,1,1,1,1,1.0,1.0,1.0,1.0
15,How many are playing ball?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'boy', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,1,1,1,1,1.0,1.0,1.0,1.0
16,Is there a chain link fence in the image?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
16,Is there a chain link fence in the image?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
16,Is there a chain link fence in the image?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
17,Is the boy playing baseball?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
17,Is the boy playing baseball?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
17,Is the boy playing baseball?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
18,Is that a folding chair?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,No,No,No,No,1.0,1.0,1.0,1.0
18,Is that a folding chair?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,No,No,No,No,1.0,1.0,1.0,1.0
18,Is that a folding chair?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,No,No,No,No,1.0,1.0,1.0,1.0
19,How many beds?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '10', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,1,1,1,0,1.0,1.0,1.0,0.0
19,How many beds?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '10', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,1,1,1,0,1.0,1.0,1.0,0.0
19,How many beds?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '10', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,1,1,1,1,1.0,1.0,1.0,1.0
