shard,idx_in_shard,image_path,question,source
2,20,/opt/dlami/nvme/data/raw_distill/gqa_train/2357829.jpg,Is the skateboard below the person black and wooden?,gqa
2,21,/opt/dlami/nvme/data/raw_distill/gqa_train/2320213.jpg,What is wrapped in the paper?,gqa
2,22,/opt/dlami/nvme/data/raw_distill/gqa_train/2341636.jpg,Which place is it?,gqa
2,23,/opt/dlami/nvme/data/raw_distill/gqa_train/2359408.jpg,What color is the helmet that is on the right side?,gqa
2,24,/opt/dlami/nvme/data/raw_distill/gqa_train/2409542.jpg,Is the farm covered by the large fence?,gqa
2,25,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_264.jpg,what is the title of the book by seiwer kustenmacher?,textvqa
2,26,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_910.jpg,what are the titles of these books?,textvqa
2,27,/opt/dlami/nvme/data/raw_distill/gqa_train/2341707.jpg,Does the nose look black and soft?,gqa
2,28,/opt/dlami/nvme/data/raw_distill/gqa_train/2411594.jpg,Is the field behind the bridge?,gqa
2,29,/opt/dlami/nvme/data/raw_distill/gqa_train/2409060.jpg,Are there both skyscrapers and vehicles in the picture?,gqa
2,30,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_1718.jpg,Who is the maker of the slow cooker in the box?,vqav2
2,31,/opt/dlami/nvme/data/raw_distill/gqa_train/2346778.jpg,What piece of furniture is wooden?,gqa
2,32,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_1531.jpg,What is the color of the shield between the player and the audience?,vqav2
2,33,/opt/dlami/nvme/data/raw_distill/gqa_train/2367793.jpg,Does the sticker on the glass seem to be red and small?,gqa
2,34,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_447.jpg,what is not allowed according to the sign?,textvqa
2,35,/opt/dlami/nvme/data/raw_distill/gqa_train/2345707.jpg,What is the vehicle on the road?,gqa
2,36,/opt/dlami/nvme/data/raw_distill/gqa_train/2334560.jpg,Who is wearing a jacket?,gqa
2,37,/opt/dlami/nvme/data/raw_distill/gqa_train/2133.jpg,Does the chair near the cabinet look wooden and yellow?,gqa
2,38,/opt/dlami/nvme/data/raw_distill/gqa_train/2362075.jpg,Is the brown horse to the left of the person on the left?,gqa
2,39,/opt/dlami/nvme/data/raw_distill/gqa_train/2403937.jpg,Who is playing?,gqa
2,40,/opt/dlami/nvme/data/raw_distill/gqa_train/2318532.jpg,Which place is it?,gqa
2,41,/opt/dlami/nvme/data/raw_distill/gqa_train/2359450.jpg,Are there buses to the right of the black car?,gqa
2,42,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_102.jpg,Does the man's tie and shirt match?,vqav2
2,43,/opt/dlami/nvme/data/raw_distill/gqa_train/2381377.jpg,Is the woman's skirt blue?,gqa
2,44,/opt/dlami/nvme/data/raw_distill/gqa_train/2402536.jpg,Is the man that is standing wearing a hat?,gqa
2,45,/opt/dlami/nvme/data/raw_distill/gqa_train/2360737.jpg,What is the chair on?,gqa
2,46,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_578.jpg,What season is it?,vqav2
2,47,/opt/dlami/nvme/data/raw_distill/gqa_train/2373997.jpg,What kind of furniture is to the left of the device that is in the bottom?,gqa
2,48,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_921.jpg,does that box say ps4 on the right?,textvqa
2,49,/opt/dlami/nvme/data/raw_distill/gqa_train/2385527.jpg,Do you see a truck to the right of the man?,gqa
2,50,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_1573.jpg,what is the first thing they like?,textvqa
2,51,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_3217.jpg,Is there lettuce in the sandwich?,vqav2
2,52,/opt/dlami/nvme/data/raw_distill/gqa_train/2402970.jpg,Which side are the curtains on?,gqa
2,53,/opt/dlami/nvme/data/raw_distill/gqa_train/2353905.jpg,Is the skier to the left of the backpack?,gqa
2,54,/opt/dlami/nvme/data/raw_distill/gqa_train/150305.jpg,What device is on?,gqa
2,55,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00000-of-00020_1035.jpg,what is the hour?,textvqa
2,56,/opt/dlami/nvme/data/raw_distill/gqa_train/2413725.jpg,Who is on the grass?,gqa
2,57,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_3036.jpg,What sport are the people going to partake in?,vqav2
2,58,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_1759.jpg,Is anyone riding the horse?,vqav2
2,59,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_1478.jpg,what number bus line is this?,textvqa
2,60,/opt/dlami/nvme/data/raw_distill/gqa_train/2408762.jpg,Is the white shirt long sleeved or short sleeved?,gqa
2,61,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_1944.jpg,Is this a real robot?,vqav2
2,62,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_264.jpg,Is he wearing a wetsuit?,vqav2
2,63,/opt/dlami/nvme/data/raw_distill/gqa_train/492.jpg,What kind of clothing is black?,gqa
2,64,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_376.jpg,What color is the hat closest to the camera?,vqav2
2,65,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_2838.jpg,How many knives are hanging on the wall?,vqav2
2,66,/opt/dlami/nvme/data/raw_distill/gqa_train/2349794.jpg,Do the decorations have blue color?,gqa
2,67,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_563.jpg,"what does the app on the first row, left side of the screen say?",textvqa
2,68,/opt/dlami/nvme/data/raw_distill/gqa_train/2364940.jpg,Are there any cones in the station near the building?,gqa
2,69,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_3121.jpg,Is there a screwdriver on the table?,vqav2
2,70,/opt/dlami/nvme/data/raw_distill/gqa_train/2379180.jpg,Is the glass window closed and white?,gqa
2,71,/opt/dlami/nvme/data/raw_distill/gqa_train/2321123.jpg,What is the animal that has the same color as the crosswalk called?,gqa
2,72,/opt/dlami/nvme/data/raw_distill/gqa_train/2404986.jpg,Are there any puppies on top of the wood table?,gqa
2,73,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_2882.jpg,What color is the wall?,vqav2
2,74,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_1571.jpg,what is the price of this?,textvqa
2,75,/opt/dlami/nvme/data/raw_distill/gqa_train/2407520.jpg,Is the brown table metallic and long?,gqa
2,76,/opt/dlami/nvme/data/raw_distill/gqa_train/2347933.jpg,Does the bus have the same color as the sky?,gqa
2,77,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_3180.jpg,Is it cold outside?,vqav2
2,78,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_1097.jpg,what does the sign on the far right say?,textvqa
2,79,/opt/dlami/nvme/data/raw_distill/gqa_train/2333989.jpg,Does the woman to the left of the chair wear a jacket?,gqa
2,80,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_242.jpg,How many birds are in the sink?,vqav2
2,81,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_2472.jpg,How many animals?,vqav2
2,82,/opt/dlami/nvme/data/raw_distill/gqa_train/2361070.jpg,Is the white comforter to the right or to the left of the table the remote control is on?,gqa
2,83,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_1452.jpg,How many planes?,vqav2
2,84,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00007-of-00020_417.jpg,what are they suggesting?,textvqa
2,85,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00000-of-00020_828.jpg,what website is on the wing of plane?,textvqa
2,86,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_1725.jpg,Do you think Van Gogh would have liked to paint this?,vqav2
2,87,/opt/dlami/nvme/data/raw_distill/gqa_train/2387428.jpg,Are the vegetables behind the carrots unripe and red?,gqa
2,88,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_1275.jpg,what is on the spine of the book?,textvqa
2,89,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_1067.jpg,What are in the sinks?,vqav2
2,90,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_931.jpg,What is next to the sandwich?,vqav2
2,91,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00005-of-00020_155.jpg,how many pesos is each coin worth?,textvqa
2,92,/opt/dlami/nvme/data/raw_distill/gqa_train/2356360.jpg,Is the sky that is blue cloudy or sunny?,gqa
2,93,/opt/dlami/nvme/data/raw_distill/gqa_train/2407047.jpg,Are there either any books or computer mice?,gqa
2,94,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00007-of-00020_1268.jpg,what brand of graphing calculator is this?,textvqa
2,95,/opt/dlami/nvme/data/raw_distill/gqa_train/2340737.jpg,Do you see any grass or sand that are dark?,gqa
2,96,/opt/dlami/nvme/data/raw_distill/gqa_train/2407417.jpg,What is the color of the striped animal?,gqa
2,97,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_17.jpg,Are some of these sheers?,vqav2
2,98,/opt/dlami/nvme/data/raw_distill/gqa_train/2383535.jpg,What is the animal in front of the small books?,gqa
2,99,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_1644.jpg,Is the horse brown?,vqav2
3,0,/opt/dlami/nvme/data/raw_distill/gqa_train/2400307.jpg,Which vehicle is faded?,gqa
3,1,/opt/dlami/nvme/data/raw_distill/gqa_train/2375889.jpg,Is there a hot dog?,gqa
3,2,/opt/dlami/nvme/data/raw_distill/gqa_train/2407763.jpg,Is the dog to the left of the other dog small and black?,gqa
3,3,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_2167.jpg,How many people are shown wearing hats?,vqav2
3,4,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_1298.jpg,Is there at least one bottle by the bench?,vqav2
3,5,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_1547.jpg,What are the green things on the sandwich?,vqav2
3,6,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00011-of-00020_804.jpg,what is this soccor players jersey number?,textvqa
3,7,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00007-of-00020_159.jpg,what color is the oil brand name?,textvqa
3,8,/opt/dlami/nvme/data/raw_distill/gqa_train/2353592.jpg,Is the bun to the left of the lettuce on the right of the picture?,gqa
3,9,/opt/dlami/nvme/data/raw_distill/gqa_train/2383840.jpg,What kind of furniture is it?,gqa
3,10,/opt/dlami/nvme/data/raw_distill/gqa_train/2412801.jpg,On which side of the photo is the bowl?,gqa
3,11,/opt/dlami/nvme/data/raw_distill/gqa_train/2364290.jpg,Are there any umbrellas or frisbees?,gqa
3,12,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_2825.jpg,Is this girl wearing a skirt?,vqav2
3,13,/opt/dlami/nvme/data/raw_distill/gqa_train/2414174.jpg,Are the animals of different types?,gqa
3,14,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_2176.jpg,Is there a cathedral in the background?,vqav2
3,15,/opt/dlami/nvme/data/raw_distill/gqa_train/2358009.jpg,Do you see any orange cameras or devices?,gqa
3,16,/opt/dlami/nvme/data/raw_distill/gqa_train/2317113.jpg,Is the bread in the bottom part or in the top of the photo?,gqa
3,17,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_3104.jpg,What color is the sign?,vqav2
3,18,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_1233.jpg,How many people?,vqav2
3,19,/opt/dlami/nvme/data/raw_distill/gqa_train/2388822.jpg,Are there both faucets and towels in this picture?,gqa
3,20,/opt/dlami/nvme/data/raw_distill/gqa_train/2319602.jpg,Is the device to the left of the mouse white or black?,gqa
3,21,/opt/dlami/nvme/data/raw_distill/gqa_train/2359133.jpg,What is the color of the flag that is to the left of the other flag?,gqa
3,22,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00009-of-00020_1454.jpg,what number is at the top of the picture?,textvqa
3,23,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_290.jpg,Are the animals close?,vqav2
3,24,/opt/dlami/nvme/data/raw_distill/gqa_train/2315902.jpg,What is the sign on?,gqa
3,25,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_2913.jpg,What does the sticker tell a person to do?,vqav2
3,26,/opt/dlami/nvme/data/raw_distill/gqa_train/2377804.jpg,What kind of furniture is green?,gqa
3,27,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00003-of-00020_808.jpg,what brand of beer is the closest bottle?,textvqa
3,28,/opt/dlami/nvme/data/raw_distill/gqa_train/2387529.jpg,Is the clear container to the right or to the left of the fork on the left?,gqa
3,29,/opt/dlami/nvme/data/raw_distill/gqa_train/2402242.jpg,What do the letter and the star have in common?,gqa
3,30,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_1672.jpg,Could another car park between the truck and the station wagon?,vqav2
3,31,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_1984.jpg,How many animals are there?,vqav2
3,32,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00003-of-00020_1609.jpg,is this the heineken?,textvqa
3,33,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_1187.jpg,Does this animal have claws?,vqav2
3,34,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00009-of-00136_3.jpg,Is the surface the skateboarder is skating on intentionally made for skateboarding?,vqav2
3,35,/opt/dlami/nvme/data/raw_distill/gqa_train/2341338.jpg,Is the ball in the top part of the photo?,gqa
3,36,/opt/dlami/nvme/data/raw_distill/gqa_train/1845.jpg,What place is pictured?,gqa
3,37,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00006-of-00020_1215.jpg,who is the envelope addressed to?,textvqa
3,38,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_2597.jpg,Is the man in a pool?,vqav2
3,39,/opt/dlami/nvme/data/raw_distill/gqa_train/2341632.jpg,What's the fork made of?,gqa
3,40,/opt/dlami/nvme/data/raw_distill/gqa_train/2347061.jpg,What is the pattern of the shirt?,gqa
3,41,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_1022.jpg,Are these teddy bears twins?,vqav2
3,42,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00009-of-00020_1515.jpg,what percent will get your taxes?,textvqa
3,43,/opt/dlami/nvme/data/raw_distill/gqa_train/2408301.jpg,How is the weather?,gqa
3,44,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_2025.jpg,Where is the swivel desk chair?,vqav2
3,45,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_177.jpg,Are they about to fall?,vqav2
3,46,/opt/dlami/nvme/data/raw_distill/gqa_train/2392635.jpg,The glove the batter is wearing is of what color?,gqa
3,47,/opt/dlami/nvme/data/raw_distill/gqa_train/2401054.jpg,What animal is on the water?,gqa
3,48,/opt/dlami/nvme/data/raw_distill/gqa_train/2359279.jpg,Are there shower curtains to the right of the toilet that is in the bathroom?,gqa
3,49,/opt/dlami/nvme/data/raw_distill/gqa_train/2390251.jpg,Which kind of animal is white?,gqa
3,50,/opt/dlami/nvme/data/raw_distill/gqa_train/2397282.jpg,What are the blinds covered by?,gqa
3,51,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00006-of-00020_268.jpg,what brand are the pillows?,textvqa
3,52,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_1132.jpg,what stadium is the game taking place?,textvqa
3,53,/opt/dlami/nvme/data/raw_distill/gqa_train/2408770.jpg,Is he wearing a cap?,gqa
3,54,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_433.jpg,What is the cake shaped like?,vqav2
3,55,/opt/dlami/nvme/data/raw_distill/gqa_train/2390190.jpg,Is the teddy bear that is to the left of the other teddy bear light brown or blue?,gqa
3,56,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00009-of-00136_441.jpg,How many kites are in the air?,vqav2
3,57,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00006-of-00020_408.jpg,what radio station is being advertised on the banner?,textvqa
3,58,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00007-of-00020_1252.jpg,what is the date?,textvqa
3,59,/opt/dlami/nvme/data/raw_distill/gqa_train/331.jpg,What piece of furniture is not dark?,gqa
3,60,/opt/dlami/nvme/data/raw_distill/gqa_train/2361090.jpg,Is the desk under the computer?,gqa
3,61,/opt/dlami/nvme/data/raw_distill/gqa_train/2365014.jpg,The snowboard that is in the bottom of the photo has what color?,gqa
3,62,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_1603.jpg,"What is this ""home"" made of?",vqav2
3,63,/opt/dlami/nvme/data/raw_distill/gqa_train/2330021.jpg,"What is this, a sandwich or a hot dog?",gqa
3,64,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00003-of-00020_221.jpg,what are they leveraging?,textvqa
3,65,/opt/dlami/nvme/data/raw_distill/gqa_train/2406398.jpg,What fruit is on the plate?,gqa
3,66,/opt/dlami/nvme/data/raw_distill/gqa_train/2341744.jpg,Is the keyboard to the right of a girl?,gqa
3,67,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_3048.jpg,What activity does she seem to be in the middle of?,vqav2
3,68,/opt/dlami/nvme/data/raw_distill/gqa_train/2349690.jpg,Which side of the photo is the ladder on?,gqa
3,69,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_473.jpg,Who is graduating?,vqav2
3,70,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_117.jpg,Does this room have tripping hazards?,vqav2
3,71,/opt/dlami/nvme/data/raw_distill/gqa_train/2375453.jpg,"Which material makes up the utensil on the plate, metal or wood?",gqa
3,72,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_539.jpg,Is the water clean?,vqav2
3,73,/opt/dlami/nvme/data/raw_distill/gqa_train/89.jpg,The rug is where?,gqa
3,74,/opt/dlami/nvme/data/raw_distill/gqa_train/2361229.jpg,Is the stick above a flower?,gqa
3,75,/opt/dlami/nvme/data/raw_distill/gqa_train/2345005.jpg,Which place is it?,gqa
3,76,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_53.jpg,What room is to the right?,vqav2
3,77,/opt/dlami/nvme/data/raw_distill/gqa_train/2382127.jpg,Do you see plates or cakes?,gqa
3,78,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_820.jpg,Is the doughnut good?,vqav2
3,79,/opt/dlami/nvme/data/raw_distill/gqa_train/2384980.jpg,Is there any surfer to the left of the surfboard that looks red?,gqa
3,80,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_2981.jpg,Is there a door that separates the kitchen from the living room?,vqav2
3,81,/opt/dlami/nvme/data/raw_distill/gqa_train/2410568.jpg,Is the plastic container to the right or to the left of the plate that is made of paper?,gqa
